booking_id,passenger_token,flight_id,booking_ts,status,airline_key,route_key,flight_date_key,booking_date_key,flight_reference_status,passenger_reference_status,booking_exact_duplicate,booking_id_repeated,booking_id_normalization_collision,passenger_id_normalization_collision,flight_id_normalization_collision,status_missing,status_blank,status_unrecognized,booking_date_parse_issue,booking_after_departure,payment_record_count,usable_amount_count,unusable_amount_count,known_payment_amount,amount_coverage
B1101,604523fa427fe2dabbcb6fc8fc0b60d497a76c8a8bc42b6d6251a07b554182a7,AI029,2025-07-19T11:37:36.951000,CONFIRMED,1,29,20260420,20250719,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,2214.47,complete amount coverage
B1102,baf60546218522727d470c9d755de3f2ae551e21910fa0db95ba1bce3613f055,SJ196,2025-10-06T11:37:36.951000,UNKNOWN,3,19,20260420,20251006,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,2,2,0,24626.69,complete amount coverage
B1103,0a1b185f688e77fe0cb642aad0566ee232e6beb1886b06e6672e84a7e2e004b1,AI242,2025-08-08T11:37:36.951000,CANCELLED,0,2,20260420,20250808,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,14062.55,complete amount coverage
B1104,b5cf38628cdf5875ca897e42e1213dc9b1343926843b68e56c740d21d2c86548,AI242,2025-09-12T11:37:36.951000,CANCELLED,0,2,20260420,20250912,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1105,2d0ae92c45127f4a6e64e3d4bf362c03bde826986acb9ea9db77fb75b14ab159,SJ044,2025-09-11T11:37:36.951000,CONFIRMED,3,18,20260420,20250911,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,14294.21,complete amount coverage
B1106,86951df3f812d8e91d1262f09ff435694ce36408d54cb09893c07f0d1b12a0bc,UK063,2025-09-01T11:37:36.951000,CONFIRMED,4,17,20260420,20250901,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1107,0a1b185f688e77fe0cb642aad0566ee232e6beb1886b06e6672e84a7e2e004b1,AI056,2025-05-19T11:37:36.951000,CONFIRMED,1,20,20260420,20250519,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1108,c564fc369093a40d948bed1e69764ce74ed7c5402337fba83216a148e51da7b6,UK207,2025-10-11T11:37:36.951000,CANCELLED,4,28,20260420,20251011,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1109,2fc09cec9993c0da7def0e5d0eb847eb36b78375205bb923f226b5e7e86933c3,UK166,2025-12-03T11:37:36.951000,CANCELLED,4,25,20260420,20251203,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,13080.08,complete amount coverage
B1110,6d33d852badedce37ba08c3d82827c88842f8d7e68a9037a6673a7b63f7f906c,6F261,2025-12-17T11:37:36.951000,PENDING,0,13,20260420,20251217,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1111,496615d29ab9e1fd01538bb6737048363b5648f1005f24dc553f17b12e62705d,UK134,2025-12-25T11:37:36.951000,CANCELLED,4,23,20260420,20251225,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1112,832b15e6bec9e9420d204832ef01a23b4fda2125e2d99d3e8aa0dc92574c37eb,6F152,2025-10-02T11:37:36.951000,PENDING,2,13,20260420,20251002,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,20662.78,complete amount coverage
B1113,f48187d1393fb1f6309f5cd31311fce6eb22a8e1026dd97b9750383b7d59d95d,SJ089,2025-11-23T11:37:36.951000,CONFIRMED,3,23,20260420,20251123,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9457.62,complete amount coverage
B1114,619f65e60c3079acf08f51fa794666c04902675a9f30c6300455460770fce019,6F123,2025-09-26T11:37:36.951000,CANCELLED,2,19,20260420,20250926,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8187.33,complete amount coverage
B1115,f8004a326991ea84b1864cb96604f173c8b7868f4ce5e1bb3f3f84b71226762b,AI025,2025-08-23T11:37:36.951000,CONFIRMED,1,24,20260420,20250823,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8185.02,complete amount coverage
B1116,3f3b5662425e180be969e7fc1f2326df5f743f6e4fbe1344815a2bf14a65b95f,6F030,2025-12-05T11:37:36.951000,CONFIRMED,2,8,20260420,20251205,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9883.49,complete amount coverage
B1117,42a6335ba19f6d67b7a433cd2d3ff59c3120f40f658cfb6742236720bb5b3dda,SJ222,2025-09-02T11:37:36.951000,CONFIRMED,3,8,20260420,20250902,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,24642.71,complete amount coverage
B1118,a3a789b70143cf1a990892685a4d5f80549b068a5eb1c1e326f43dc0bbe2a95b,UK109,2026-04-03T11:37:36.951000,CONFIRMED,4,1,20260420,20260403,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1119,e4e0f111bb15a57e2476464fd7ee2bc1837e734b4ea680e0515cd1fc0fd5fb2f,SJ117,2025-11-25T11:37:36.951000,CANCELLED,3,26,20260420,20251125,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,22268.71,complete amount coverage
B1120,22a2521358fe1a229171e67458cf375382246df2d2634a9571e0d78b47e662a7,SJ142,2025-08-12T11:37:36.951000,CONFIRMED,3,12,20260420,20250812,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,2571.48,partial amount coverage
B1121,998146fc60a778af502805a0a033ad307d5e4a6e8b7c86971802efb7a9f04c51,SJ142,2025-06-01T11:37:36.951000,PENDING,3,12,20260420,20250601,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1122,ca046527b4c6c3ab145268e3e5a9c4648c52e4f6fcc490b63848c0a5c0f175c5,AI030,2025-05-02T11:37:36.951000,CANCELLED,1,14,20260420,20250502,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1123,6acc8f32a3d5a1e38f36dc398bc7f07e13c511b778d90bc2ba46c23ea59bfe23,6F097,2025-09-23T11:37:36.951000,CONFIRMED,2,1,20260420,20250923,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,14525.48,complete amount coverage
B1124,6c28f0ce4366c2c813649d332c93d35d1fb0689f9a4c99e26b1a05bda0b6c220,6F129,2025-05-23T11:37:36.951000,CANCELLED,2,18,20260420,20250523,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,15753.68,partial amount coverage
B1125,06591d75141c0ebb6f1dbfff8323fe24babc3448bd766ea140f39790938804ec,6F181,2026-01-15T11:37:36.951000,PENDING,2,10,20260420,20260115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1126,521eb299eb3db39a0ccb41599a5ee6b1def366c3ff57cd6d430c6645386bb697,AI072,2025-10-20T11:37:36.951000,CONFIRMED,1,2,20260420,20251020,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1127,c6e569a1fbee6f5f025e42cddbc4e5a61eeb93705e0f8a0658531c257c346b87,SJ154,2025-06-29T11:37:36.951000,PENDING,3,4,20260420,20250629,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1128,3744473551d7b39419d5ca0c4564bc37b93f97510e9ae446fa4653f78a00a33c,AI031,2026-04-08T11:37:36.951000,CONFIRMED,1,20,20260420,20260408,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1129,30083aea2bf5f3673c082d15f14f9fe317ec43cd68bb58da76747088b023d219,AI031,2025-09-18T11:37:36.951000,PENDING,1,20,20260420,20250918,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12008.51,complete amount coverage
B1130,917a21e50c855996868c16813a8f498eadb22918d40c12ce2a5b704fe399a3ef,6F158,2025-12-26T11:37:36.951000,CONFIRMED,2,15,20260420,20251226,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1131,9d65937a4de9f686ab2a8bc3b62a01d051d08102bd5b864a58a19abc13884da4,6F184,2025-06-16T11:37:36.951000,CANCELLED,2,27,20260420,20250616,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3592.91,complete amount coverage
B1132,5788b4af6f503f95e3980ae111793017f4caa8e13c74b46c29850d63903bf6be,UK141,2025-06-20T11:37:36.951000,CONFIRMED,0,25,20260420,20250620,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,4677.70,partial amount coverage
B1133,b7306a8a97b7f889592b40be5075731bb083286e6b5a4bf00279ea2a50f3c606,6F168,2025-12-29T11:37:36.951000,CANCELLED,2,24,20260420,20251229,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,14200.43,complete amount coverage
B1134,31eb990140d7bd18224830099b47cafbe64ff39458b3616c6c75a956b4d110d6,6F051,2025-07-28T11:37:36.951000,CONFIRMED,2,1,20260420,20250728,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1135,e94c363c1787f511ba193cf26735d5bde56689afc5b388a0502bb8a57efef476,6F047,2025-12-02T11:37:36.951000,CONFIRMED,2,29,20260420,20251202,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10501.09,complete amount coverage
B1136,57ca2a10bc16bcefa7f1f6fcad3fc6090d1bcf2f6434f9ca586d128d278e5e58,UK156,2025-10-26T11:37:36.951000,PENDING,4,26,20260420,20251026,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,2857.01,complete amount coverage
B1137,7e9bf521225b67e52639d2db184c501f44cddc6b25a8e3028b50d5b79ff964ed,AI094,2025-09-01T11:37:36.951000,PENDING,1,16,20260420,20250901,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,10092.76,complete amount coverage
B1138,9e09c2f99250549c912f1b334bf9eaf648bb05ab9a553b325ec1c079f98a0ca5,AI038,2025-07-14T11:37:36.951000,PENDING,1,25,20260420,20250714,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1139,6f32a3caf88f8c2c175609c4316199d2a1c95b3fe830a7d503765fc44a119244,6F255,2026-01-19T11:37:36.951000,CONFIRMED,0,17,20260420,20260119,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,6016.05,complete amount coverage
B1140,9cff33f9cbb54b0c0e4be562da782825f65136241dd520502ea325e259e7efb6,SJ025,2026-01-23T11:37:36.951000,CONFIRMED,3,7,20260420,20260123,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,1,1,8447.38,partial amount coverage
B1141,1ca39d7a0601da9978989f9fdadb4d7c94ead869b34d9ff027eae1d4a5b69995,SJ185,2025-10-28T11:37:36.951000,CONFIRMED,3,7,20260420,20251028,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1142,6854eb96024911e8564e06aac486465aaeea5206eb801574198900b4632a4f8c,6F259,2026-01-21T11:37:36.951000,CANCELLED,0,8,20260420,20260121,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,4506.21,complete amount coverage
B1143,63833b18ca9a75f1b402c5fa3acaa606e15e3ea924773abd95de3a818b660d99,6F073,2026-04-07T11:37:36.951000,CANCELLED,2,18,20260420,20260407,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,6360.73,complete amount coverage
B1144,00fc716b177e33f53286b7447e6a35b14c08494c4c5ca1b17770d500bf9ec951,AI091,2025-09-26T11:37:36.951000,CONFIRMED,1,15,20260420,20250926,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1145,04881ef91182c1d1ed1f872ad071637f79279b737959d430ef357f54fc10260e,6F191,2025-08-23T11:37:36.951000,PENDING,2,3,20260420,20250823,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1146,1e7aafb86e5f36ef22db264fde5354f9a088f7ebac7732b619719b29f192546f,UK228,2025-08-30T11:37:36.951000,PENDING,4,20,20260420,20250830,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1147,b0aa6599906c0a1e66638e7c4641068853b5b6e20162367f3df3608860507489,6F146,2026-03-25T11:37:36.951000,PENDING,2,25,20260420,20260325,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1148,9adf3ee7e0383fdaa31e455a566e4d5ee8999785340c21e7834e7e545d771077,6F068,2025-10-13T11:37:36.951000,CONFIRMED,2,4,20260420,20251013,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1149,b27a148eff821024c1efb365eb2b854ac234f92ef8142104d2002e8cf24c94de,SJ218,2026-01-08T11:37:36.951000,PENDING,3,19,20260420,20260108,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,12393.75,complete amount coverage
B1150,cfd7dae1814aed6157ed965759121d6b9b2c0726e82aff86ca2da724ca3a1788,UK083,2025-09-25T11:37:36.951000,CONFIRMED,4,19,20260420,20250925,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12535.73,complete amount coverage
B1151,d810db1929b421a78a79251f91d0ad9c2fed52754323d6f90bc07ffc3b7f0f28,SJ007,2026-01-18T11:37:36.951000,CANCELLED,3,7,20260420,20260118,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1152,fac0118bf7d10227f4e64d2879d811c8b1deb6e1851c9c9c0651fc3e02362170,AI077,2025-08-14T11:37:36.951000,PENDING,1,14,20260420,20250814,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1153,f5865ce6b1b47b67647b983325c40b85e80ac486a206bd291b41dbbb013b5899,UK017,2025-12-20T11:37:36.951000,CANCELLED,4,4,20260420,20251220,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5774.24,complete amount coverage
B1154,3c92f263c03317e7c45bd973d850d4430e46f367a4ed845421dbfe59027fe717,6F229,2026-02-17T11:37:36.951000,PENDING,2,29,20260420,20260217,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,9979.51,complete amount coverage
B1155,dcdd1b404d737da8d42a8c1265baf37a04deed29e4c1377ae471b83409e4b828,6F074,2025-10-08T11:37:36.951000,CONFIRMED,2,22,20260420,20251008,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1156,df3ee51aa40a9cb963cd042ba2abc4b8df28e277daef28802217373b551a7b99,SJ088,2026-03-25T11:37:36.951000,CONFIRMED,3,15,20260420,20260325,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3413.47,complete amount coverage
B1157,2f025f28862718445494c204786f5d88c018f7784032eb5630ac79640e2e80b2,SJ167,2025-06-28T11:37:36.951000,CONFIRMED,3,28,20260420,20250628,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,7902.25,complete amount coverage
B1158,ee4b1b99eb63145ebb7389362b95191e87fdc1558f7b102a2974e377168c3506,6F234,2025-07-20T11:37:36.951000,CONFIRMED,2,8,20260420,20250720,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,14265.47,complete amount coverage
B1159,164d6a536548b2625fada69075b36b6a221285b4e3297d93e5074eae0fa16667,UK071,2025-12-10T11:37:36.951000,PENDING,4,19,20260420,20251210,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,2,1,16962.75,partial amount coverage
B1160,8fdeebe40880f65e79a9e5a383be22e3719ca7fa0f8354de8e364b252fe7052c,AI178,2025-11-21T11:37:36.951000,CANCELLED,1,11,20260420,20251121,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5267.38,complete amount coverage
B1161,fa5a802c26995316ca82fe3cced99f4cf3f85b608e37e198e133e12506ce87c0,UK104,2025-11-14T11:37:36.951000,CONFIRMED,4,17,20260420,20251114,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,24640.24,complete amount coverage
B1162,9de842dc53397c5483b4fd46ad4b3871d8a762e506c8431da2141ff17f711165,AI146,2025-04-22T11:37:36.951000,UNKNOWN,1,3,20260420,20250422,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,0,0,0,,no payment record in this extract
B1163,a4d8f5497ca1e052c2407f0aebb233fd586bd1ee1814230e6c7984917838b890,SJ235,2025-11-10T11:37:36.951000,CANCELLED,3,8,20260420,20251110,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1164,6ec2a371a217c90a798896c554c81ace5343363ff86eb8848e761e7f2e05fabd,6F209,2025-04-24T11:37:36.951000,CONFIRMED,2,28,20260420,20250424,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,2684.77,complete amount coverage
B1165,08b12626da2fea85329e915b8ebecf9b3adf27a77af1b6710263dc52a92ad3bc,AI129,2025-08-20T11:37:36.951000,CANCELLED,1,7,20260420,20250820,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,4,4,0,43097.99,complete amount coverage
B1166,0c66c8ac421f3f5079c2b04998ae221692cf3c17db5960c6eb5413ba0f80156b,SJ141,2026-01-23T11:37:36.951000,CONFIRMED,3,13,20260420,20260123,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5530.81,complete amount coverage
B1167,86951df3f812d8e91d1262f09ff435694ce36408d54cb09893c07f0d1b12a0bc,SJ018,2026-02-02T11:37:36.951000,CANCELLED,3,7,20260420,20260202,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,27299.79,complete amount coverage
B1168,d374513d16d3e2a9008192b04e94e8792360f9a81051802740ae4a03a131dca4,UK120,2025-10-14T11:37:36.951000,CANCELLED,4,24,20260420,20251014,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,5435.83,complete amount coverage
B1169,a0ab8ee25e17ea0ee0b7babdfa441341671a493bcd65bf81c905a820860be726,AI078,2025-11-15T11:37:36.951000,CONFIRMED,1,17,20260420,20251115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,3795.60,complete amount coverage
B1170,acf64599b96293bc2ad07d182121e8eab264be96b1ebeae5e2318162c9998f1a,AI079,2025-09-14T11:37:36.951000,PENDING,1,11,20260420,20250914,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1171,d4d3b49af4ae87a3ecf8f19cdf47874e5b1bf8d997ff32666cb1f676e658c318,UK087,2025-09-19T11:37:36.951000,CANCELLED,4,25,20260420,20250919,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,23311.04,complete amount coverage
B1172,65320c5655ae42479fcf87fe621588f3129c50d67f964e72b1f0a5bc9c44190f,UK133,2026-01-17T11:37:36.951000,CONFIRMED,4,8,20260420,20260117,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,25477.40,complete amount coverage
B1173,386ff74c3dba5b7fbafa3c43c1e5fe44d8cc737e447330717b7fd7ea2e097278,AI222,2025-06-01T11:37:36.951000,CANCELLED,0,8,20260420,20250601,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1174,569a4aa6fa66128cd54877775f82dd9030e6a7cc840232b2c85c2ef016fdd1f7,6F049,2026-04-12T11:37:36.951000,CANCELLED,2,24,20260420,20260412,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1175,79a736fbbb5fee742e1623a9a40b6d22a32047c2a98e8756f787c06f452d4050,6F105,2026-01-29T11:37:36.951000,PENDING,2,1,20260420,20260129,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,10654.90,complete amount coverage
B1176,026c6920eff48cc8f026d7123189c926af8efbeec9865ead8b6df56df1195d0f,SJ226,2025-04-17T11:37:36.951000,CANCELLED,3,22,20260420,20250417,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1177,74a54d4cf0f7e823a253d77ebc2ffd5a536e5eef42ceacd17a567b02e39bc67a,SJ227,2025-07-29T11:37:36.951000,CANCELLED,3,7,20260420,20250729,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,12412.89,complete amount coverage
B1178,4b3695cdcff48aead763e94327b072859fbbb167cc5f48a97fba0b7d050ab2b3,6F034,2026-02-05T11:37:36.951000,CONFIRMED,2,8,20260420,20260205,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1179,8846219c6607086903b41d48ef4fc2a65e836606c70c3463cddf3c8ecd5214fa,SJ078,2025-10-03T11:37:36.951000,CONFIRMED,3,19,20260420,20251003,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,10619.52,complete amount coverage
B1180,3f1e552d418042b19ea13b458766ad9d4510e4e711a9657d9b2171dc34c05d6b,AI240,2026-04-10T11:37:36.951000,PENDING,1,29,20260420,20260410,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1181,50f49c4fdafd8cfb9e8e00dcd2872ac1df2edd8f7f5ad8150fba1cb576c6ff68,SJ002,2026-03-29T11:37:36.951000,CANCELLED,3,17,20260420,20260329,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1182,fb8a41baa5668ccb0ef944cda28bbc960d6017e12c17b46d07aa9e6d53860d2a,AI044,2025-08-11T11:37:36.951000,CANCELLED,0,26,20260420,20250811,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,1,1,0,9005.88,complete amount coverage
B1183,b491e89d02aa9d67a05ca54e4fb94d1d7868a6b835ad62ce85e1a7b65ae1c6c3,UK076,2025-06-22T11:37:36.951000,CANCELLED,4,28,20260420,20250622,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1184,8c1cf4cb98f1d82d453cdfb86f451cec24d2a712c4ba9e773ac8b05b8ef14ad6,6F232,2025-08-01T11:37:36.951000,PENDING,2,26,20260420,20250801,accepted,existing-nonunique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1185,6e35ef70f3b65070d4c040b8690d5e77aad6f3e419337e8701ba90281aef351d,SJ228,2025-08-16T11:37:36.951000,CANCELLED,3,7,20260420,20250816,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,13080.31,complete amount coverage
B1186,09277760437a2b232a7e06482d453ebab0cb58c83f2ffa9af5de644e47b4f781,SJ074,2026-04-04T11:37:36.951000,CONFIRMED,3,18,20260420,20260404,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1187,b0c653f5a0a622756a725ae1781afda2b78583644c7b4429540db01f12cbe169,UK229,2025-08-04T11:37:36.951000,PENDING,0,24,20260420,20250804,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,6625.76,complete amount coverage
B1188,e740df815fc16ca8254b0c226f6ea68d319d4aaa98a30a58965bc19b9bcb5824,AI208,2026-04-04T11:37:36.951000,CONFIRMED,1,1,20260420,20260404,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1189,8fdeebe40880f65e79a9e5a383be22e3719ca7fa0f8354de8e364b252fe7052c,AI019,2025-11-23T11:37:36.951000,CONFIRMED,1,7,20260420,20251123,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1190,1fed3b19add2aebc6082f0617ff3cc8449bf098b117934889179c5ecbaec50cf,6F029,2025-05-23T11:37:36.951000,PENDING,2,6,20260420,20250523,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1191,fb17bd4557232bd47bf8fda64b0fb4559c0bbe642be04eac59c545d53441ee64,6F018,2025-04-27T11:37:36.951000,CONFIRMED,2,16,20260420,20250427,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1192,461e1efd5f9cb7477edc4c7dfd31bf560fdb474785da9404fd4d947def96a73c,AI059,2025-06-23T11:37:36.951000,CANCELLED,1,13,20260420,20250623,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,0,1,,payment records but no usable amounts
B1193,b0c653f5a0a622756a725ae1781afda2b78583644c7b4429540db01f12cbe169,AI159,2025-05-22T11:37:36.951000,PENDING,1,21,20260420,20250522,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1194,6ef271feed623c14a1942bde8671cd2770c9243fdab398309c937d78a6dd1852,6F091,2025-07-11T11:37:36.951000,CONFIRMED,2,2,20260420,20250711,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1195,f77628554a5688bb5b91c73691d71e92b3d075f4d81735bf8e2b6ae5429cd3de,6F084,2025-07-20T11:37:36.951000,CANCELLED,2,14,20260420,20250720,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,19224.28,complete amount coverage
B1196,e058e6c3226c6886a022664316a83177b07a2b75ce695fd808ff50456d356ddf,UK170,2026-01-15T11:37:36.951000,CANCELLED,4,6,20260420,20260115,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,0,0,0,,no payment record in this extract
B1197,beb3639de560935e5ca098c2c2a972d04b0189b58a96754962f686ffce8185c6,UK212,2025-05-19T11:37:36.951000,CONFIRMED,4,25,20260420,20250519,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,1,1,0,8876.86,complete amount coverage
B1198,17d9b63f96c3f1d2da7ae9b47fa999ea84da91914898e7d46d93fbe07191764d,SJ022,2025-06-16T11:37:36.951000,UNKNOWN,3,16,20260420,20250616,accepted,existing-unique,0,0,0,0,0,0,0,1,0,0,1,1,0,1830.32,complete amount coverage
B1199,50f49c4fdafd8cfb9e8e00dcd2872ac1df2edd8f7f5ad8150fba1cb576c6ff68,SJ075,2025-12-13T11:37:36.951000,PENDING,3,26,20260420,20251213,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,2,2,0,13499.52,complete amount coverage
B1200,cab26e39e2a067bca2af795c8476b730eacc7e3931bb1d81dc0e5dff41d638ac,UK177,2025-09-17T11:37:36.951000,CONFIRMED,4,19,20260420,20250917,accepted,existing-unique,0,0,0,0,0,0,0,0,0,0,3,3,0,30813.57,complete amount coverage
