payment_id,booking_id,matched_booking_id,payment_method,usable_amount,amount_missing,amount_blank,amount_nonnumeric,amount_nonfinite,amount_negative,amount_zero,amount_extra_precision,amount_usable,payment_method_missing,payment_method_blank,payment_method_unrecognized,payment_id_repeated,payment_exact_duplicate,booking_reference_status,payment_source_row
PAY1924,B1414,B1414,NETBANKING,6182.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,926
PAY1925,B1872,B1872,NETBANKING,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,927
PAY1926,B1117,B1117,UPI,13517.50,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,928
PAY1927,B1665,B1665,UPI,13434.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,929
PAY1928,B1208,B1208,CARD,12966.45,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,930
PAY1929,B1951,B1951,NETBANKING,12831.14,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,931
PAY1930,B1033,B1033,UPI,7723.56,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,932
PAY1931,B1648,B1648,CARD,3484.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,933
PAY1932,B1317,B1317,UPI,7684.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,934
PAY1933,B1119,B1119,CARD,7924.37,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,935
PAY1934,B1626,B1626,NETBANKING,7859.04,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,936
PAY1935,B1524,B1524,CARD,8542.82,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,937
PAY1936,B1580,B1580,UPI,4607.20,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,938
PAY1937,B1936,B1936,UPI,6127.38,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,939
PAY1938,B1844,B1844,NETBANKING,7078.61,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,940
PAY1939,B1768,B1768,NETBANKING,2835.70,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,941
PAY1940,B1088,B1088,UPI,7375.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,942
PAY1941,B1511,B1511,UPI,12346.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,943
PAY1942,B1046,B1046,UPI,12592.83,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,944
PAY1943,B1771,B1771,NETBANKING,6761.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,945
PAY1944,B1739,B1739,UPI,8263.32,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,946
PAY1945,B1958,B1958,NETBANKING,1471.10,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,947
PAY1946,B1691,B1691,UPI,10442.06,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,948
PAY1947,B1521,B1521,CARD,6664.48,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,949
PAY1948,B1283,B1283,CARD,7236.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,950
PAY1949,B1376,B1376,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,951
PAY1950,B1637,B1637,CARD,7465.68,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,952
PAY1951,B1133,B1133,NETBANKING,1296.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,953
PAY1952,B1666,B1666,CARD,4184.87,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,954
PAY1953,B1247,B1247,CARD,7658.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,955
PAY1954,B1651,B1651,NETBANKING,6941.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,956
PAY1955,B1317,B1317,CARD,13045.18,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,957
PAY1956,B1435,B1435,CARD,8589.93,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,958
PAY1957,B1175,B1175,UPI,10654.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,959
PAY1958,B1834,B1834,NETBANKING,7570.53,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,960
PAY1959,B1685,B1685,NETBANKING,7155.18,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,961
PAY1960,B1992,B1992,UPI,7248.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,962
PAY1961,B1585,B1585,UPI,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,963
PAY1962,B1350,B1350,CARD,8540.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,964
PAY1963,B1142,B1142,CARD,4506.21,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,965
PAY1964,B1966,B1966,CARD,13474.77,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,966
PAY1965,B1803,B1803,UPI,5663.20,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,967
PAY1966,B1397,B1397,NETBANKING,3065.33,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,968
PAY1967,B1623,B1623,CARD,2351.71,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,969
PAY1968,B1717,B1717,UPI,1187.92,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,970
PAY1969,B1642,B1642,NETBANKING,6919.99,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,971
PAY1970,B1368,B1368,UPI,3626.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,972
PAY1971,B1500,B1500,CARD,1303.07,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,973
PAY1972,B1621,B1621,UPI,8280.27,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,974
PAY1973,B1369,B1369,UPI,10519.70,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,975
PAY1974,B1578,B1578,UPI,2200.51,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,976
PAY1975,B1381,B1381,UPI,7452.89,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,977
PAY1976,B1085,B1085,NETBANKING,11410.80,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,978
PAY1977,B1786,B1786,CARD,14801.30,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,979
PAY1978,B1738,B1738,NETBANKING,10340.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,980
PAY1979,B1459,B1459,UPI,4427.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,981
PAY1980,B1949,B1949,UPI,11031.75,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,982
PAY1981,B1324,B1324,CARD,,0,0,1,0,0,0,0,0,0,0,0,0,0,uniquely_matched,983
PAY1982,B1521,B1521,CARD,3965.19,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,984
PAY1983,B1488,B1488,NETBANKING,12915.55,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,985
PAY1984,B1928,B1928,NETBANKING,6983.66,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,986
PAY1985,B1396,B1396,CARD,14467.69,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,987
PAY1986,B1895,B1895,NETBANKING,11120.61,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,988
PAY1987,B1354,B1354,UPI,10023.88,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,989
PAY1988,B1946,B1946,UPI,11196.94,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,990
PAY1989,B1287,B1287,CARD,7693.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,991
PAY1990,B1458,B1458,NETBANKING,8073.17,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,992
PAY1991,B1623,B1623,UPI,12916.90,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,993
PAY1992,B1997,B1997,CARD,,1,0,0,0,0,0,0,0,0,0,0,0,0,uniquely_matched,994
PAY1993,B1535,B1535,NETBANKING,13561.41,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,995
PAY1994,B1290,B1290,UPI,13471.57,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,996
PAY1995,B1850,B1850,NETBANKING,14670.86,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,997
PAY1996,B1837,B1837,NETBANKING,10803.01,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,998
PAY1997,B1167,B1167,NETBANKING,8032.22,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,999
PAY1998,B1949,B1949,CARD,3328.36,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,1000
PAY1999,B1620,B1620,UPI,10875.33,0,0,0,0,0,0,0,1,0,0,0,0,0,uniquely_matched,1001
